country,date,cases,deaths
Algeria,2021-11-10,207509,5960
Andorra,2021-11-10,15744,130
Angola,2021-11-10,64815,1723
AntiguaandBarbuda,2021-11-10,4102,105
Argentina,2021-11-10,5300985,116184
Armenia,2021-11-10,324039,6831
Australia,2021-11-10,185627,1862
Austria,2021-11-10,911175,11577
Azerbaijan,2021-11-10,552322,7342
Bahrain,2021-11-10,277138,1393
Bangladesh,2021-11-10,1571669,27906
Barbados,2021-11-10,21011,187
Belarus,2021-11-10,619708,4789
Belgium,2021-11-10,1463548,26261
Belize,2021-11-10,28568,530
Benin,2021-11-10,24833,161
Bhutan,2021-11-10,2623,3
Bolivia,2021-11-10,519669,18976
BosniaandHerzegovina,2021-11-10,261799,11891
Botswana,2021-11-10,193449,2409
Brazil,2021-11-10,21909298,610036
Brunei,2021-11-10,13962,93
Bulgaria,2021-11-10,646856,25754
BurkinaFaso,2021-11-10,15281,234
Burma,2021-11-10,509771,18869
Burundi,2021-11-10,20200,38
Cambodia,2021-11-10,119292,2845
Cameroon,2021-11-10,105719,1758
Canada,2021-11-10,1748359,29303
CapeVerde,2021-11-10,38278,350
CentralAfricanRepublic,2021-11-10,11579,100
Chad,2021-11-10,5107,175
Chile,2021-11-10,1715352,37895
China,2021-11-10,110454,4849
Colombia,2021-11-10,5021619,127640
Comoros,2021-11-10,4349,147
Congo,2021-11-10,18153,309
CostaRica,2021-11-10,563290,7176
CotedIvoire,2021-11-10,61458,700
Croatia,2021-11-10,514850,9655
Cuba,2021-11-10,957332,8274
Cyprus,2021-11-10,126497,577
Czechia,2021-11-10,1843019,31229
DemocraticRepublicoftheCongo,2021-11-10,57662,1099
Denmark,2021-11-10,414175,2751
DiamondPrincessCruiseShip,2021-11-10,712,13
Djibouti,2021-11-10,13493,186
Dominica,2021-11-10,5176,34
DominicanRepublic,2021-11-10,391104,4157
EastTimor,2021-11-10,19807,122
Ecuador,2021-11-10,519560,32989
Egypt,2021-11-10,340269,19249
ElSalvador,2021-11-10,117350,3704
EquatorialGuinea,2021-11-10,13459,168
Eritrea,2021-11-10,7003,48
Estonia,2021-11-10,208326,1637
Eswatini,2021-11-10,46464,1245
Ethiopia,2021-11-10,367857,6572
Fiji,2021-11-10,52356,679
Finland,2021-11-10,166256,1212
France,2021-11-10,7346277,119003
Gabon,2021-11-10,36587,262
Georgia,2021-11-10,766818,10662
Germany,2021-11-10,4908540,97203
Ghana,2021-11-10,130608,1203
Greece,2021-11-10,808297,16493
Grenada,2021-11-10,5863,200
Guatemala,2021-11-10,607497,15578
Guinea,2021-11-10,30709,387
GuineaBissau,2021-11-10,6203,143
Guyana,2021-11-10,36439,952
Haiti,2021-11-10,24233,702
HolySee,2021-11-10,27,0
Honduras,2021-11-10,376676,10335
Hungary,2021-11-10,923020,31619
Iceland,2021-11-10,14935,34
India,2021-11-10,34401670,462189
Indonesia,2021-11-10,4249323,143592
Iran,2021-11-10,6012408,127686
Iraq,2021-11-10,2066042,23415
Ireland,2021-11-10,480846,5566
Israel,2021-11-10,1335654,8133
Italy,2021-11-10,4826738,132551
Jamaica,2021-11-10,89818,2298
Japan,2021-11-10,1724172,18315
Jordan,2021-11-10,883446,11167
Kazakhstan,2021-11-10,1033639,17396
Kenya,2021-11-10,254057,5314
Kiribati,2021-11-10,2,0
Kosovo,2021-11-10,160905,2978
Kuwait,2021-11-10,412916,2462
Kyrgyzstan,2021-11-10,181982,2694
Laos,2021-11-10,50031,91
Latvia,2021-11-10,235387,3598
Lebanon,2021-11-10,648782,8561
Lesotho,2021-11-10,21687,660
Liberia,2021-11-10,5818,287
Libya,2021-11-10,362915,5241
Liechtenstein,2021-11-10,3814,61
Lithuania,2021-11-10,434033,6214
Luxembourg,2021-11-10,83826,852
Madagascar,2021-11-10,43672,964
Malawi,2021-11-10,61832,2302
Malaysia,2021-11-10,2522498,29486
Maldives,2021-11-10,89255,246
Mali,2021-11-10,16526,581
Malta,2021-11-10,38004,462
Marshall Islands,2021-11-10,4,0
Mauritania,2021-11-10,37884,805
Mauritius,2021-11-10,18979,240
Mexico,2021-11-10,3831259,290110
Micronesia,2021-11-10,1,0
Moldova,2021-11-10,349568,8253
Monaco,2021-11-10,3451,36
Mongolia,2021-11-10,369303,1840
Montenegro,2021-11-10,150313,2181
Morocco,2021-11-10,947761,14729
Mozambique,2021-11-10,151390,1934
MSZaandam,2021-11-10,9,2
Namibia,2021-11-10,129027,3565
Nepal,2021-11-10,815759,11460
Netherlands,2021-11-10,2277031,19079
NewZealand,2021-11-10,8108,33
Nicaragua,2021-11-10,16877,210
Niger,2021-11-10,6589,227
Nigeria,2021-11-10,212894,2922
NorthMacedonia,2021-11-10,207566,7276
Norway,2021-11-10,222296,947
occupiedPalestinianterritory,2021-11-10,456186,4733
Oman,2021-11-10,304403,4113
Pakistan,2021-11-10,1278751,28575
Palau,2021-11-10,8,0
Panama,2021-11-10,473903,7338
PapuaNewGuinea,2021-11-10,32279,415
Paraguay,2021-11-10,461466,16272
Peru,2021-11-10,2210129,200532
Philippines,2021-11-10,2806694,44567
Poland,2021-11-10,3143725,78250
Portugal,2021-11-10,1100961,18222
Qatar,2021-11-10,240557,611
RepublicofKorea,2021-11-10,388351,3033
Romania,2021-11-10,1725017,51888
Russia,2021-11-10,8764713,245794
Rwanda,2021-11-10,100019,1335
SaintKittsandNevis,2021-11-10,2730,27
SaintLucia,2021-11-10,12757,264
SaintVincentandtheGrenadines,2021-11-10,5167,69
Samoa,2021-11-10,3,0
SanMarino,2021-11-10,5610,92
SaoTomeandPrincipe,2021-11-10,3730,56
SaudiArabia,2021-11-10,549060,8807
Senegal,2021-11-10,73945,1881
Serbia,2021-11-10,1197082,10595
Seychelles,2021-11-10,22526,119
SierraLeone,2021-11-10,6398,121
Singapore,2021-11-10,227681,540
Slovakia,2021-11-10,969099,13367
Slovenia,2021-11-10,365095,4875
Solomon Islands,2021-11-10,20,0
Somalia,2021-11-10,22693,1294
SouthAfrica,2021-11-10,2924622,89435
SouthSudan,2021-11-10,12546,133
Spain,2021-11-10,5038517,87617
SriLanka,2021-11-10,547346,13908
Sudan,2021-11-10,41019,3099
Summer Olympics 2020,2021-11-10,865,0
Suriname,2021-11-10,49902,1126
Sweden,2021-11-10,1180518,15076
Switzerland,2021-11-10,901228,11306
SyrianArabRepublic,2021-11-10,45468,2637
Taiwan,2021-11-10,16456,848
Tajikistan,2021-11-10,17488,125
Tanzania,2021-11-10,26196,725
Thailand,2021-11-10,1989473,19826
TheBahamas,2021-11-10,22544,661
TheGambia,2021-11-10,9980,341
Togo,2021-11-10,26133,243
Tonga,2021-11-10,1,0
TrinidadandTobago,2021-11-10,60475,1806
Tunisia,2021-11-10,715276,25287
Turkey,2021-11-10,8317394,72713
Uganda,2021-11-10,126714,3231
Ukraine,2021-11-10,3277772,78865
UnitedArabEmirates,2021-11-10,740647,2142
UnitedKingdom,2021-11-10,9451884,142772
Uruguay,2021-11-10,395805,6093
US,2021-11-10,46812729,760080
Uzbekistan,2021-11-10,188619,1346
Vanuatu,2021-11-10,6,1
Venezuela,2021-11-10,416190,4996
Vietnam,2021-11-10,992735,22765
Yemen,2021-11-10,9902,1918
Zambia,2021-11-10,209939,3664
Zimbabwe,2021-11-10,133302,4694
Afghanistan,2021-11-11,156456,7292
Albania,2021-11-11,191440,2978
Algeria,2021-11-11,207624,5966
Andorra,2021-11-11,15744,130
Angola,2021-11-11,64857,1725
AntiguaandBarbuda,2021-11-11,4102,105
Argentina,2021-11-11,5302445,116209
Armenia,2021-11-11,325521,6867
Australia,2021-11-11,187041,1873
Austria,2021-11-11,923150,11601
Azerbaijan,2021-11-11,554096,7372
Bahrain,2021-11-11,277165,1393
Bangladesh,2021-11-11,1571906,27907
Barbados,2021-11-11,21311,189
Belarus,2021-11-11,621689,4805
Belgium,2021-11-11,1463548,26261
Belize,2021-11-11,28749,530
Benin,2021-11-11,24833,161
Bhutan,2021-11-11,2623,3
Bolivia,2021-11-11,521518,18998
BosniaandHerzegovina,2021-11-11,262906,11922
Botswana,2021-11-11,193701,2411
Brazil,2021-11-11,21924598,610224
Brunei,2021-11-11,14058,95
Bulgaria,2021-11-11,650063,25950
BurkinaFaso,2021-11-11,15281,234
Burma,2021-11-11,510725,18882
Burundi,2021-11-11,20210,38
Cambodia,2021-11-11,119358,2850
Cameroon,2021-11-11,106190,1770
Canada,2021-11-11,1749800,29317
CapeVerde,2021-11-11,38287,350
CentralAfricanRepublic,2021-11-11,11579,100
Chad,2021-11-11,5107,175
Chile,2021-11-11,1718085,37917
China,2021-11-11,110553,4849
Colombia,2021-11-11,5024263,127680
Comoros,2021-11-11,4352,148
Congo,2021-11-11,18153,309
CostaRica,2021-11-11,563924,7190
CotedIvoire,2021-11-11,61486,700
Croatia,2021-11-11,521837,9721
Cuba,2021-11-11,957735,8278
Cyprus,2021-11-11,126772,577
Czechia,2021-11-11,1856555,31289
DemocraticRepublicoftheCongo,2021-11-11,57662,1099
Denmark,2021-11-11,416326,2755
DiamondPrincessCruiseShip,2021-11-11,712,13
Djibouti,2021-11-11,13494,186
Dominica,2021-11-11,5235,34
DominicanRepublic,2021-11-11,392223,4158
EastTimor,2021-11-11,19809,122
Ecuador,2021-11-11,519560,32989
Egypt,2021-11-11,341188,19309
ElSalvador,2021-11-11,117350,3709
EquatorialGuinea,2021-11-11,13485,168
Eritrea,2021-11-11,7013,48
Estonia,2021-11-11,209597,1650
Eswatini,2021-11-11,46465,1245
Ethiopia,2021-11-11,368106,6583
Fiji,2021-11-11,52356,679
Finland,2021-11-11,167119,1216
France,2021-11-11,7358920,119021
Gabon,2021-11-11,36587,262
Georgia,2021-11-11,771381,10739
Germany,2021-11-11,4957374,97394
Ghana,2021-11-11,130649,1206
Greece,2021-11-11,815068,16560
Grenada,2021-11-11,5863,200
Guatemala,2021-11-11,608307,15627
Guinea,2021-11-11,30715,387
GuineaBissau,2021-11-11,6263,143
Guyana,2021-11-11,36533,955
Haiti,2021-11-11,24233,702
HolySee,2021-11-11,27,0
Honduras,2021-11-11,376841,10349
Hungary,2021-11-11,931414,31751
Iceland,2021-11-11,15140,34
India,2021-11-11,34414186,462690
Indonesia,2021-11-11,4249758,143608
Iran,2021-11-11,6019947,127809
Iraq,2021-11-11,2066905,23445
Ireland,2021-11-11,484523,5566
Israel,2021-11-11,1336174,8138
Italy,2021-11-11,4835435,132618
Jamaica,2021-11-11,89926,2302
Japan,2021-11-11,1724379,18319
Jordan,2021-11-11,886042,11183
Kazakhstan,2021-11-11,1035051,17429
Kenya,2021-11-11,254151,5315
Kiribati,2021-11-11,2,0
Kosovo,2021-11-11,160911,2978
Kuwait,2021-11-11,412936,2462
Kyrgyzstan,2021-11-11,182090,2697
Laos,2021-11-11,50977,93
Latvia,2021-11-11,236765,3646
Lebanon,2021-11-11,649696,8566
Lesotho,2021-11-11,21687,660
Liberia,2021-11-11,5818,287
Libya,2021-11-11,363483,5258
Liechtenstein,2021-11-11,3841,61
Lithuania,2021-11-11,436690,6251
Luxembourg,2021-11-11,84069,854
Madagascar,2021-11-11,43672,964
Malawi,2021-11-11,61834,2302
Malaysia,2021-11-11,2528821,29535
Maldives,2021-11-11,89364,247
Mali,2021-11-11,16562,582
Malta,2021-11-11,38067,462
Marshall Islands,2021-11-11,4,0
Mauritania,2021-11-11,37941,805
Mauritius,2021-11-11,18979,240
Mexico,2021-11-11,3838308,290630
Micronesia,2021-11-11,1,0
Moldova,2021-11-11,350697,8323
Monaco,2021-11-11,3467,36
Mongolia,2021-11-11,370324,1850
Montenegro,2021-11-11,150793,2185
Morocco,2021-11-11,947902,14734
Mozambique,2021-11-11,151410,1934
MSZaandam,2021-11-11,9,2
Namibia,2021-11-11,129027,3565
Nepal,2021-11-11,816060,11466
Netherlands,2021-11-11,2293385,19106
NewZealand,2021-11-11,8307,33
Nicaragua,2021-11-11,16877,210
Niger,2021-11-11,6626,229
Nigeria,2021-11-11,212947,2933
NorthMacedonia,2021-11-11,207998,7294
Norway,2021-11-11,224302,948
occupiedPalestinianterritory,2021-11-11,456407,4737
Oman,2021-11-11,304410,4113
Pakistan,2021-11-11,1279142,28584
Palau,2021-11-11,8,0
Panama,2021-11-11,474002,7338
PapuaNewGuinea,2021-11-11,32378,415
Paraguay,2021-11-11,461574,16273
Peru,2021-11-11,2211366,200554
Philippines,2021-11-11,2811248,44866
Poland,2021-11-11,3162804,78524
Portugal,2021-11-11,1102438,18231
Qatar,2021-11-11,240705,611
RepublicofKorea,2021-11-11,390719,3051
Romania,2021-11-11,1730433,52206
Russia,2021-11-11,8804297,247000
Rwanda,2021-11-11,100047,1336
SaintKittsandNevis,2021-11-11,2735,27
SaintLucia,2021-11-11,12785,267
SaintVincentandtheGrenadines,2021-11-11,5204,71
Samoa,2021-11-11,3,0
SanMarino,2021-11-11,5614,92
SaoTomeandPrincipe,2021-11-11,3730,56
SaudiArabia,2021-11-11,549103,8809
Senegal,2021-11-11,73947,1881
Serbia,2021-11-11,1201080,10655
Seychelles,2021-11-11,22574,119
SierraLeone,2021-11-11,6400,121
Singapore,2021-11-11,230077,548
Slovakia,2021-11-11,978203,13405
Slovenia,2021-11-11,368669,4885
Solomon Islands,2021-11-11,20,0
Somalia,2021-11-11,22837,1313
SouthAfrica,2021-11-11,2924978,89452
SouthSudan,2021-11-11,12546,133
Spain,2021-11-11,5042803,87647
SriLanka,2021-11-11,548061,13927
Sudan,2021-11-11,41093,3099
Summer Olympics 2020,2021-11-11,865,0
Suriname,2021-11-11,49902,1126
Sweden,2021-11-11,1181532,15078
Switzerland,2021-11-11,905112,11309
SyrianArabRepublic,2021-11-11,45820,2650
Taiwan,2021-11-11,16465,848
Tajikistan,2021-11-11,17488,125
Tanzania,2021-11-11,26196,725
Thailand,2021-11-11,1996969,19883
TheBahamas,2021-11-11,22552,665
TheGambia,2021-11-11,9980,341
Togo,2021-11-11,26133,243
Tonga,2021-11-11,1,0
TrinidadandTobago,2021-11-11,60984,1818
Tunisia,2021-11-11,715489,25298
Turkey,2021-11-11,8342292,72910
Uganda,2021-11-11,126763,3234
Ukraine,2021-11-11,3303694,79548
UnitedArabEmirates,2021-11-11,740729,2142
UnitedKingdom,2021-11-11,9495395,142971
Uruguay,2021-11-11,395964,6097
US,2021-11-11,46868247,760888
Uzbekistan,2021-11-11,188892,1349
Vanuatu,2021-11-11,6,1
Venezuela,2021-11-11,416190,4996
Vietnam,2021-11-11,1000897,22849
Yemen,2021-11-11,9907,1920
Zambia,2021-11-11,209953,3664
Zimbabwe,2021-11-11,133329,4694
Afghanistan,2021-11-12,156487,7292
Albania,2021-11-12,192013,2983
Algeria,2021-11-12,207764,5971
Andorra,2021-11-12,15819,130
Angola,2021-11-12,64875,1726
AntiguaandBarbuda,2021-11-12,4106,106
Argentina,2021-11-12,5304059,116222
Armenia,2021-11-12,326830,6937
Australia,2021-11-12,188493,1877
Austria,2021-11-12,934948,11641
Azerbaijan,2021-11-12,556430,7397
Bahrain,2021-11-12,277184,1393
Bangladesh,2021-11-12,1572127,27912
Barbados,2021-11-12,21595,191
Belarus,2021-11-12,623628,4820
Belgium,2021-11-12,1484712,26321
Belize,2021-11-12,28899,534
Benin,2021-11-12,24833,161
Bhutan,2021-11-12,2623,3
Bolivia,2021-11-12,522530,19004
BosniaandHerzegovina,2021-11-12,263587,11962
Botswana,2021-11-12,193701,2411
Brazil,2021-11-12,21939196,610491
Brunei,2021-11-12,14121,95
Bulgaria,2021-11-12,653209,26125
BurkinaFaso,2021-11-12,15281,234
Burma,2021-11-12,511717,18899
Burundi,2021-11-12,20221,38
Cambodia,2021-11-12,119421,2856
Cameroon,2021-11-12,106190,1770
Canada,2021-11-12,1753722,29362
CapeVerde,2021-11-12,38293,350
CentralAfricanRepublic,2021-11-12,11666,101
Chad,2021-11-12,5107,175
Chile,2021-11-12,1721025,37936
China,2021-11-12,110629,4849
Colombia,2021-11-12,5026822,127721
Comoros,2021-11-12,4363,149
Congo,2021-11-12,18153,309
CostaRica,2021-11-12,564159,7197
CotedIvoire,2021-11-12,61486,700
Croatia,2021-11-12,528286,9774
Cuba,2021-11-12,958097,8279
Cyprus,2021-11-12,127036,587
Czechia,2021-11-12,1866969,31355
DemocraticRepublicoftheCongo,2021-11-12,57729,1099
Denmark,2021-11-12,420919,2759
DiamondPrincessCruiseShip,2021-11-12,712,13
Djibouti,2021-11-12,13494,186
Dominica,2021-11-12,5235,34
DominicanRepublic,2021-11-12,393383,4165
EastTimor,2021-11-12,19809,122
Ecuador,2021-11-12,519560,32989
Egypt,2021-11-12,342097,19366
ElSalvador,2021-11-12,117544,3715
EquatorialGuinea,2021-11-12,13485,168
Eritrea,2021-11-12,7039,48
Estonia,2021-11-12,210542,1662
Eswatini,2021-11-12,46466,1245
Ethiopia,2021-11-12,368346,6601
Fiji,2021-11-12,52397,679
Finland,2021-11-12,167119,1216
France,2021-11-12,7362807,119069
Gabon,2021-11-12,36587,262
Georgia,2021-11-12,775826,10816
Germany,2021-11-12,5002730,97623
Ghana,2021-11-12,130649,1206
Greece,2021-11-12,821900,16616
Grenada,2021-11-12,5863,200
Guatemala,2021-11-12,609136,15675
Guinea,2021-11-12,30715,387
GuineaBissau,2021-11-12,6301,143
Guyana,2021-11-12,36652,955
Haiti,2021-11-12,24543,708
HolySee,2021-11-12,27,0
Honduras,2021-11-12,376841,10349
Hungary,2021-11-12,939784,31867
Iceland,2021-11-12,15321,34
India,2021-11-12,34426036,463245
Indonesia,2021-11-12,4250157,143628
Iran,2021-11-12,6027269,127918
Iraq,2021-11-12,2067797,23471
Ireland,2021-11-12,490001,5566
Israel,2021-11-12,1336587,8140
Italy,2021-11-12,4843957,132686
Jamaica,2021-11-12,90005,2311
Japan,2021-11-12,1724573,18320
Jordan,2021-11-12,888435,11197
Kazakhstan,2021-11-12,1036373,17461
Kenya,2021-11-12,254215,5316
Kiribati,2021-11-12,2,0
Kosovo,2021-11-12,160927,2979
Kuwait,2021-11-12,412960,2462
Kyrgyzstan,2021-11-12,182197,2699
Laos,2021-11-12,52175,94
Latvia,2021-11-12,238153,3683
Lebanon,2021-11-12,650655,8571
Lesotho,2021-11-12,21688,660
Liberia,2021-11-12,5818,287
Libya,2021-11-12,364076,5275
Liechtenstein,2021-11-12,3846,61
Lithuania,2021-11-12,439373,6271
Luxembourg,2021-11-12,84248,855
Madagascar,2021-11-12,43672,964
Malawi,2021-11-12,61841,2302
Malaysia,2021-11-12,2535338,29576
Maldives,2021-11-12,89529,247
Mali,2021-11-12,16605,584
Malta,2021-11-12,38117,462
Marshall Islands,2021-11-12,4,0
Mauritania,2021-11-12,38001,806
Mauritius,2021-11-12,18979,240
Mexico,2021-11-12,3838308,290630
Micronesia,2021-11-12,1,0
Moldova,2021-11-12,351940,8391
Monaco,2021-11-12,3473,36
Mongolia,2021-11-12,372187,1869
Montenegro,2021-11-12,151272,2194
Morocco,2021-11-12,948025,14737
Mozambique,2021-11-12,151414,1934
MSZaandam,2021-11-12,9,2
Namibia,2021-11-12,129038,3564
Nepal,2021-11-12,816415,11469
Netherlands,2021-11-12,2309626,19138
NewZealand,2021-11-12,8483,33
Nicaragua,2021-11-12,16877,210
Niger,2021-11-12,6650,231
Nigeria,2021-11-12,213076,2949
NorthMacedonia,2021-11-12,208467,7307
Norway,2021-11-12,226064,950
occupiedPalestinianterritory,2021-11-12,456632,4743
Oman,2021-11-12,304410,4113
Pakistan,2021-11-12,1279373,28595
Palau,2021-11-12,8,0
Panama,2021-11-12,474231,7341
PapuaNewGuinea,2021-11-12,32627,430
Paraguay,2021-11-12,461624,16278
Peru,2021-11-12,2212514,200573
Philippines,2021-11-12,2813115,45035
Poland,2021-11-12,3175769,78555
Portugal,2021-11-12,1104189,18234
Qatar,2021-11-12,240828,611
RepublicofKorea,2021-11-12,393042,3083
Romania,2021-11-12,1735277,52513
Russia,2021-11-12,8843238,248203
Rwanda,2021-11-12,100082,1336
SaintKittsandNevis,2021-11-12,2736,27
SaintLucia,2021-11-12,12808,269
SaintVincentandtheGrenadines,2021-11-12,5257,71
Samoa,2021-11-12,3,0
SanMarino,2021-11-12,5624,92
SaoTomeandPrincipe,2021-11-12,3730,56
SaudiArabia,2021-11-12,549148,8810
Senegal,2021-11-12,73948,1881
Serbia,2021-11-12,1204902,10722
Seychelles,2021-11-12,22633,122
SierraLeone,2021-11-12,6400,121
Singapore,2021-11-12,233176,562
Slovakia,2021-11-12,987623,13446
Slovenia,2021-11-12,372109,4899
Solomon Islands,2021-11-12,20,0
Somalia,2021-11-12,22837,1313
SouthAfrica,2021-11-12,2925371,89469
SouthSudan,2021-11-12,12558,133
Spain,2021-11-12,5047156,87673
SriLanka,2021-11-12,548784,13950
Sudan,2021-11-12,41093,3099
Summer Olympics 2020,2021-11-12,865,0
Suriname,2021-11-12,49950,1133
Sweden,2021-11-12,1182471,15082
Switzerland,2021-11-12,909038,11325
SyrianArabRepublic,2021-11-12,45820,2650
Taiwan,2021-11-12,16475,848
Tajikistan,2021-11-12,17488,125
Tanzania,2021-11-12,26196,725
Thailand,2021-11-12,2004274,19934
TheBahamas,2021-11-12,22572,665
TheGambia,2021-11-12,9980,341
Togo,2021-11-12,26133,243
Tonga,2021-11-12,1,0
TrinidadandTobago,2021-11-12,61519,1828
Tunisia,2021-11-12,715571,25306
Turkey,2021-11-12,8365929,73127
Uganda,2021-11-12,126833,3236
Ukraine,2021-11-12,3328934,80330
UnitedArabEmirates,2021-11-12,740801,2142
UnitedKingdom,2021-11-12,9534544,143116
Uruguay,2021-11-12,396175,6099
US,2021-11-12,47014791,763405
Uzbekistan,2021-11-12,189186,1351
Vanuatu,2021-11-12,6,1
Venezuela,2021-11-12,417998,5010
Vietnam,2021-11-12,1009879,22930
Yemen,2021-11-12,9912,1921
Zambia,2021-11-12,209963,3664
Zimbabwe,2021-11-12,133329,4694
Afghanistan,2021-11-13,156510,7292
Albania,2021-11-13,192600,2986
Algeria,2021-11-13,207873,5977
Andorra,2021-11-13,15819,130
Angola,2021-11-13,64899,1727
AntiguaandBarbuda,2021-11-13,4118,107
Argentina,2021-11-13,5305151,116228
Armenia,2021-11-13,328081,6976
Australia,2021-11-13,189608,1882
Austria,2021-11-13,948100,11689
Azerbaijan,2021-11-13,558431,7416
Bahrain,2021-11-13,277201,1393
Bangladesh,2021-11-13,1572278,27918
Barbados,2021-11-13,21877,191
Belarus,2021-11-13,625592,4834
Belgium,2021-11-13,1484712,26321
Belize,2021-11-13,28899,534
Benin,2021-11-13,24833,161
Bhutan,2021-11-13,2625,3
Bolivia,2021-11-13,522530,19004
BosniaandHerzegovina,2021-11-13,263587,11962
Botswana,2021-11-13,193701,2411
Brazil,2021-11-13,21953838,611222
Brunei,2021-11-13,14172,96
Bulgaria,2021-11-13,654819,26191
BurkinaFaso,2021-11-13,15281,234
Burma,2021-11-13,512548,18913
Burundi,2021-11-13,20221,38
Cambodia,2021-11-13,119481,2861
Cameroon,2021-11-13,106190,1770
Canada,2021-11-13,1755074,29376
CapeVerde,2021-11-13,38293,350
CentralAfricanRepublic,2021-11-13,11666,101
Chad,2021-11-13,5107,175
Chile,2021-11-13,1723728,37951
China,2021-11-13,110720,4849
Colombia,2021-11-13,5029335,127766
Comoros,2021-11-13,4371,149
Congo,2021-11-13,18153,309
CostaRica,2021-11-13,564159,7197
CotedIvoire,2021-11-13,61503,702
Croatia,2021-11-13,534601,9840
Cuba,2021-11-13,958390,8279
Cyprus,2021-11-13,127036,587
Czechia,2021-11-13,1881206,31431
DemocraticRepublicoftheCongo,2021-11-13,57729,1099
Denmark,2021-11-13,423992,2768
DiamondPrincessCruiseShip,2021-11-13,712,13
Djibouti,2021-11-13,13495,186
Dominica,2021-11-13,5235,34
DominicanRepublic,2021-11-13,394608,4166
EastTimor,2021-11-13,19809,122
Ecuador,2021-11-13,519560,32989
Egypt,2021-11-13,343026,19435
ElSalvador,2021-11-13,117722,3721
EquatorialGuinea,2021-11-13,13485,168
Eritrea,2021-11-13,7051,48
Estonia,2021-11-13,211535,1668
Eswatini,2021-11-13,46472,1245
Ethiopia,2021-11-13,368646,6613
Fiji,2021-11-13,52397,679
Finland,2021-11-13,167119,1216
France,2021-11-13,7377483,119085
Gabon,2021-11-13,36692,266
Georgia,2021-11-13,780391,10894
Germany,2021-11-13,5037039,97677
Ghana,2021-11-13,130649,1206
Greece,2021-11-13,828032,16686
Grenada,2021-11-13,5863,200
Guatemala,2021-11-13,609729,15698
Guinea,2021-11-13,30715,387
GuineaBissau,2021-11-13,6363,143
Guyana,2021-11-13,36741,957
Haiti,2021-11-13,24543,708
HolySee,2021-11-13,27,0
Honduras,2021-11-13,376873,10350
Hungary,2021-11-13,939784,31867
Iceland,2021-11-13,15321,34
India,2021-11-13,34437307,463530
Indonesia,2021-11-13,4250516,143644
Iran,2021-11-13,6031575,128042
Iraq,2021-11-13,2068388,23483
Ireland,2021-11-13,494643,5566
Israel,2021-11-13,1336882,8140
Italy,2021-11-13,4852496,132739
Jamaica,2021-11-13,90149,2322
Japan,2021-11-13,1724767,18321
Jordan,2021-11-13,889671,11215
Kazakhstan,2021-11-13,1037638,17461
Kenya,2021-11-13,254276,5316
Kiribati,2021-11-13,2,0
Kosovo,2021-11-13,160934,2980
Kuwait,2021-11-13,412982,2462
Kyrgyzstan,2021-11-13,182267,2702
Laos,2021-11-13,53207,96
Latvia,2021-11-13,239575,3734
Lebanon,2021-11-13,651788,8577
Lesotho,2021-11-13,21688,660
Liberia,2021-11-13,5818,287
Libya,2021-11-13,364076,5275
Liechtenstein,2021-11-13,3846,61
Lithuania,2021-11-13,441784,6293
Luxembourg,2021-11-13,84248,855
Madagascar,2021-11-13,43672,964
Malawi,2021-11-13,61843,2302
Malaysia,2021-11-13,2541147,29631
Maldives,2021-11-13,89713,247
Mali,2021-11-13,16643,585
Malta,2021-11-13,38168,462
Marshall Islands,2021-11-13,4,0
Mauritania,2021-11-13,38069,807
Mauritius,2021-11-13,18979,240
Mexico,2021-11-13,3841661,290872
Micronesia,2021-11-13,1,0
Moldova,2021-11-13,352670,8446
Monaco,2021-11-13,3478,36
Mongolia,2021-11-13,372187,1869
Montenegro,2021-11-13,151730,2200
Morocco,2021-11-13,948157,14740
Mozambique,2021-11-13,151422,1934
MSZaandam,2021-11-13,9,2
Namibia,2021-11-13,129041,3564
Nepal,2021-11-13,816675,11471
Netherlands,2021-11-13,2323523,19171
NewZealand,2021-11-13,8693,33
Nicaragua,2021-11-13,16877,210
Niger,2021-11-13,6669,231
Nigeria,2021-11-13,213127,2960
NorthMacedonia,2021-11-13,208992,7320
Norway,2021-11-13,227370,950
occupiedPalestinianterritory,2021-11-13,456632,4743
Oman,2021-11-13,304410,4113
Pakistan,2021-11-13,1279373,28595
Palau,2021-11-13,8,0
Panama,2021-11-13,474453,7341
PapuaNewGuinea,2021-11-13,32830,430
Paraguay,2021-11-13,461624,16278
Peru,2021-11-13,2213548,200605
Philippines,2021-11-13,2815080,45272
Poland,2021-11-13,3190067,78821
Portugal,2021-11-13,1106005,18242
Qatar,2021-11-13,240965,611
RepublicofKorea,2021-11-13,395460,3103
Romania,2021-11-13,1739283,52836
Russia,2021-11-13,8881306,249415
Rwanda,2021-11-13,100125,1338
SaintKittsandNevis,2021-11-13,2745,27
SaintLucia,2021-11-13,12827,269
SaintVincentandtheGrenadines,2021-11-13,5270,71
Samoa,2021-11-13,3,0
SanMarino,2021-11-13,5624,92
SaoTomeandPrincipe,2021-11-13,3730,56
SaudiArabia,2021-11-13,549192,8811
Senegal,2021-11-13,73951,1881
Serbia,2021-11-13,1208386,10781
Seychelles,2021-11-13,22633,122
SierraLeone,2021-11-13,6400,121
Singapore,2021-11-13,235480,576
Slovakia,2021-11-13,997514,13485
Slovenia,2021-11-13,375775,4920
